#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T03:34+0000 #
#####################################################################
# random = 92.0
#
# The columns have the following meaning: 
# time n_procs_run[Sum] n_procs_run[Mean] msg_sent_spawn[Sum] msg_received_spawn[Sum] cumulative_time_spawn[Sum] bandwidth_spawn[Sum] bandwidth_spawn[Mean] n_active_msgs[Sum] n_active_msgs[Mean] msg_sent_nospawn[Sum] msg_received_nospawn[Sum] cumulative_time_nospawn[Sum] n_rounds_nospawn[Sum] n_rounds_nospawn[Mean] bandwidth_nospawn[Sum] bandwidth_nospawn[Mean] 
0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.000099342060178 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1114.0 1.114 0.0 0.0 
2.001142358854184 45.0 0.045000000000000054 1.0 0.0 0.0 0.0 0.0 25.0 0.02499999999999993 1.0 0.0 0.0 2091.0 2.0909999999999997 1653.0 1.6529999999999936 
3.0005547101140735 121.0 0.12099999999999969 2.0 0.0 0.0 0.0 0.0 117.0 0.11699999999999999 2.0 0.0 0.0 3121.0 3.1209999999999996 11366.0 11.366000000000012 
4.001310915259686 201.0 0.20100000000000007 3.0 0.0 0.0 0.0 0.0 368.0 0.3679999999999998 3.0 1.0 2.5671243012019853 4167.0 4.167 44793.0 44.79300000000002 
5.000678891474876 241.0 0.24100000000000013 3.0 0.0 0.0 1.0 9.999999999999992E-4 781.0 0.781 3.0 1.0 2.5671243012019853 5215.0 5.215 122473.0 122.47300000000003 
6.000265827350091 290.0 0.29000000000000004 3.0 0.0 0.0 5.0 0.005000000000000076 1177.0 1.1770000000000003 3.0 1.0 2.5671243012019853 6267.0 6.267 257711.0 257.7109999999999 
7.001181704158373 303.0 0.30299999999999994 3.0 0.0 0.0 9.0 0.008999999999999973 1532.0 1.532 3.0 1.0 2.5671243012019853 7305.0 7.305 435946.0 435.9460000000001 
8.000413415202281 318.0 0.31800000000000017 4.0 0.0 0.0 13.0 0.01300000000000009 1909.0 1.909 4.0 2.0 6.895202706935503 8347.0 8.347 647213.0 647.2130000000001 
9.000735727891792 505.0 0.505 6.0 0.0 0.0 26.0 0.02600000000000018 2033.0 2.0330000000000004 6.0 2.0 6.895202706935503 9383.0 9.383000000000001 865539.0 865.5390000000001 
10.00011967056661 791.0 0.7909999999999999 6.0 0.0 0.0 48.0 0.04800000000000007 2132.0 2.132 6.0 2.0 6.895202706935503 10426.0 10.425999999999998 1098391.0 1098.3910000000003 
11.00150609616128 1182.0 1.1819999999999997 6.0 1.0 9.569667451350993 87.0 0.08700000000000017 2278.0 2.278 6.0 2.0 6.895202706935503 11476.0 11.476 1360277.0 1360.277 
12.001086463319893 1642.0 1.6420000000000003 8.0 1.0 9.569667451350993 166.0 0.16599999999999976 2465.0 2.465 8.0 3.0 16.306027133518437 12526.0 12.526000000000002 1640460.0 1640.4600000000005 
13.000159599432395 2130.0 2.1300000000000003 8.0 3.0 24.132893050714955 273.0 0.2730000000000002 3024.0 3.024 8.0 3.0 16.306027133518437 13569.0 13.568999999999999 1960477.0 1960.4769999999999 
14.000874636178526 2530.0 2.53 10.0 5.0 35.90717705249611 434.0 0.43400000000000016 3702.0 3.702 10.0 3.0 16.306027133518437 14621.0 14.620999999999999 2326862.0 2326.8619999999996 
15.00007220933526 2902.0 2.9019999999999997 10.0 5.0 35.90717705249611 589.0 0.5890000000000004 4485.0 4.485 10.0 7.0 35.2725939181566 15661.0 15.660999999999998 2744065.0 2744.065 
16.000067347422494 3359.0 3.358999999999999 10.0 7.0 46.81746046549006 766.0 0.7660000000000005 5182.0 5.182 10.0 8.0 42.44145304550912 16693.0 16.693 3232890.0 3232.8900000000003 
17.000732651415767 3737.0 3.736999999999999 11.0 9.0 55.589891735599764 991.0 0.9910000000000002 5078.0 5.078 11.0 8.0 42.44145304550912 17753.0 17.753 3774977.0 3774.9770000000008 
18.002028046349103 3912.0 3.9119999999999995 11.0 9.0 55.589891735599764 1228.0 1.2279999999999995 4450.0 4.45 11.0 10.0 47.78908726629389 18810.0 18.81 4369835.0 4369.835000000001 
19.001142726033006 3930.0 3.9299999999999993 11.0 9.0 55.589891735599764 1417.0 1.4169999999999987 3739.0 3.7389999999999994 11.0 10.0 47.78908726629389 19839.0 19.839 4978835.0 4978.835000000001 
20.00049555499077 3786.0 3.785999999999999 11.0 10.0 60.7717345327454 1586.0 1.5859999999999985 2789.0 2.7889999999999997 11.0 11.0 52.970930063439525 20872.0 20.872 5556403.0 5556.403000000001 
21.000383116963246 3507.0 3.5069999999999997 11.0 11.0 67.72683496103652 1729.0 1.7289999999999972 1925.0 1.9249999999999998 11.0 11.0 52.970930063439525 21908.0 21.908 6061991.0 6061.990999999998 
22.0004548176352 3284.0 3.2839999999999994 11.0 11.0 67.72683496103652 1851.0 1.8510000000000009 1223.0 1.2230000000000003 11.0 11.0 52.970930063439525 22958.0 22.958 6443639.0 6443.638999999999 
23.000372079805377 3089.0 3.089000000000001 11.0 11.0 67.72683496103652 1953.0 1.9529999999999985 676.0 0.676 11.0 11.0 52.970930063439525 23982.0 23.982 6724196.0 6724.196000000002 
24.001144643013117 2737.0 2.736999999999999 12.0 11.0 67.72683496103652 2045.0 2.0450000000000013 335.0 0.335 12.0 11.0 52.970930063439525 25021.0 25.021 6911149.0 6911.149000000001 
25.001965398466435 2503.0 2.503 14.0 11.0 67.72683496103652 2129.0 2.129 183.0 0.18300000000000005 14.0 11.0 52.970930063439525 26070.0 26.070000000000004 7008899.0 7008.899000000001 
