#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T15:57+0000 #
#####################################################################
# random = 47.0
#
# The columns have the following meaning: 
# time gossip_naive_val[Mean] gossip_replicated_val[Mean] gossip_gc_val[Mean] gossip_opt_val[Mean] gossip_true_val[Mean] gossip_naive_err[Mean] gossip_replicated_err[Mean] gossip_gc_err[Mean] gossip_naive_true_err[Mean] gossip_gc_true_err[Mean] gossip_replicated_true_err[Mean] oracle_true_err[Mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
5.000252142013993 0.0014302213163861928 0.0014302213163861928 1.083896124284755E-4 0.0014477294080808365 1.0 1.094761695671619E-9 1.094761695671619E-9 1.8329953574006045E-6 0.9971416036884699 0.9997832716877203 0.9971416036884699 0.9971066371042774 
10.000252142013993 0.0015735157136247714 0.0015735157136247714 1.7006361918867868E-4 0.0016009989257250675 1.0 9.875211228226897E-10 9.875211228226897E-10 2.1388989477584033E-6 0.9968554447758534 0.9996599930030611 0.9968554447758534 0.9968005656748612 
15.000252142013993 0.0018901470611891816 0.0018901470611891816 1.6276948982830303E-4 0.0019023501100919429 1.0 5.318371518685096E-10 5.318371518685096E-10 3.112112583936134E-6 0.9962232789164572 0.9996745734860997 0.9962232789164572 0.9961989187157574 
20.00025214201399 0.0021732481997752914 0.0021732481997752914 2.3200811099662505E-4 0.002212285098422394 1.0 1.992222799029593E-9 1.992222799029593E-9 4.147432499496696E-6 0.995658227118603 0.9995362641666311 0.995658227118603 0.9955803246694177 
25.00025214201399 0.0023996911856444753 0.0023996911856444753 3.621941711456369E-4 0.0023996911856444753 1.0 0.0 0.0 4.602020001570596E-6 0.9952063761464977 0.9992761934682438 0.9952063761464977 0.9952063761464977 
30.00025214201399 0.002439562576885386 0.002439562576885386 7.98879267648345E-4 0.0024560231169003335 1.0 9.18482333040882E-10 9.18482333040882E-10 3.882854778578565E-6 0.9951268269454635 0.9984040154627939 0.9951268269454635 0.9950939858476614 
35.00025214201399 0.002709547719480103 0.002709547719480103 0.0012004051148773382 0.0027490788343397096 1.0 4.910688289671754E-9 4.910688289671754E-9 3.798040280805328E-6 0.9945882495684972 0.9976020288906765 0.9945882495684972 0.9945093998026278 
40.00025214201399 0.003211664212701272 0.003211664212701272 0.0016163701549766043 0.003247837545045622 1.0 6.2323672951862196E-9 6.2323672951862196E-9 4.226862494704353E-6 0.9935869912854699 0.9967714375191745 0.9935869912854699 0.9935148733586278 
45.00025214201399 0.0034075343864167214 0.0034075343864167214 0.001908038019317954 0.0034339375236516765 1.0 1.6212224554601806E-9 1.6212224554601806E-9 4.18711002555347E-6 0.9931965434418579 0.9961894233111754 0.9931965434418579 0.9931439168796129 
50.00025214201399 0.003556223334609198 0.003556223334609198 0.002300922478858692 0.0035929542430689306 1.0 4.07087151894694E-9 4.07087151894694E-9 3.6515153716192023E-6 0.9929002001714844 0.9954054436111309 0.9929002001714844 0.9928270038314474 
55.00025214201399 0.005073236482325388 0.005073236482325388 0.002801218528865541 0.005194681764747748 1.0 2.981953194537126E-8 2.981953194537126E-8 7.90262536524668E-6 0.9898792811003047 0.9944076069817784 0.9898792811003047 0.9896376427253958 
60.00025214201399 0.005637262980849184 0.005637262980849184 0.003564453125410291 0.005637262980849184 1.0 0.0 0.0 7.954927737256737E-6 0.9887572527722168 0.9928874574623031 0.9887572527722168 0.9887572527722168 
