#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T13:00+0000 #
#####################################################################
# random = 51.0
#
# The columns have the following meaning: 
# time n_procs_run[Sum] n_procs_run[Mean] msg_sent_spawn[Sum] msg_received_spawn[Sum] cumulative_time_spawn[Sum] bandwidth_spawn[Sum] bandwidth_spawn[Mean] n_active_msgs[Sum] n_active_msgs[Mean] msg_sent_nospawn[Sum] msg_received_nospawn[Sum] cumulative_time_nospawn[Sum] n_rounds_nospawn[Sum] n_rounds_nospawn[Mean] bandwidth_nospawn[Sum] bandwidth_nospawn[Mean] 
0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0042840265100503 6.0 0.0060000000000000105 1.0 0.0 0.0 0.0 0.0 1.0 9.999999999999992E-4 1.0 0.0 0.0 1134.0 1.134 68.0 0.06799999999999982 
2.0006217616938375 98.0 0.09800000000000009 2.0 0.0 0.0 0.0 0.0 2.0 0.0019999999999999983 2.0 0.0 0.0 2146.0 2.146 165.0 0.16499999999999806 
3.001596700758753 223.0 0.22299999999999998 3.0 0.0 0.0 1.0 9.999999999999992E-4 67.0 0.0669999999999999 3.0 0.0 0.0 3154.0 3.154 5667.0 5.667000000000004 
4.000596935469632 287.0 0.28700000000000003 3.0 0.0 0.0 4.0 0.003999999999999997 296.0 0.296 3.0 0.0 0.0 4216.0 4.215999999999999 29858.0 29.85800000000003 
5.001093238038307 338.0 0.338 3.0 0.0 0.0 12.0 0.011999999999999995 807.0 0.8069999999999999 3.0 1.0 3.2750885487782204 5236.0 5.236 97399.0 97.39900000000004 
6.0004932299171205 435.0 0.43499999999999994 3.0 1.0 4.2270553037258844 21.0 0.02100000000000005 1457.0 1.457 3.0 2.0 6.759372828863026 6292.0 6.292 220338.0 220.338 
7.001467130172867 567.0 0.5669999999999998 4.0 1.0 4.2270553037258844 40.0 0.03999999999999997 1952.0 1.952 4.0 2.0 6.759372828863026 7355.0 7.3549999999999995 387648.0 387.64799999999997 
8.00137908460941 767.0 0.767 6.0 1.0 4.2270553037258844 70.0 0.06999999999999992 2047.0 2.0469999999999997 6.0 3.0 12.442728594264457 8376.0 8.376000000000001 551938.0 551.938 
9.002603477240472 1156.0 1.156 6.0 1.0 4.2270553037258844 115.0 0.11499999999999991 2063.0 2.0629999999999997 6.0 3.0 12.442728594264457 9456.0 9.456 727160.0 727.1600000000001 
10.00035115868607 1605.0 1.6049999999999998 7.0 4.0 10.56522891544568 190.0 0.18999999999999975 2353.0 2.353 7.0 4.0 15.305678344034796 10482.0 10.482 926383.0 926.3830000000002 
11.000351032711093 1745.0 1.7449999999999994 7.0 6.0 20.149667826600343 285.0 0.285 2739.0 2.7389999999999994 7.0 4.0 15.305678344034796 11564.0 11.564 1178637.0 1178.6370000000002 
12.000468613297729 1746.0 1.746 9.0 6.0 20.149667826600343 386.0 0.3860000000000002 2870.0 2.869999999999999 9.0 5.0 19.34116305461164 12598.0 12.598 1431315.0 1431.3149999999998 
13.001153428952891 1929.0 1.9290000000000003 11.0 6.0 20.149667826600343 494.0 0.49400000000000016 3115.0 3.1149999999999998 11.0 6.0 24.081668133698855 13644.0 13.644 1703392.0 1703.392 
14.001295547885269 2407.0 2.407 13.0 8.0 23.34148123310479 602.0 0.6020000000000003 3775.0 3.775 13.0 8.0 30.17199819085787 14695.0 14.695 2030292.0 2030.2920000000001 
15.00035046173123 2725.0 2.7249999999999996 13.0 8.0 23.34148123310479 761.0 0.7609999999999999 4411.0 4.410999999999999 13.0 9.0 32.75830335790036 15748.0 15.748 2408603.0 2408.603 
16.00007729190964 3008.0 3.008 13.0 9.0 36.564059206855816 923.0 0.9229999999999987 4607.0 4.607 13.0 10.0 36.11404046633609 16797.0 16.797 2792547.0 2792.547 
17.000220079244624 3324.0 3.3240000000000003 15.0 13.0 46.661155946271464 1093.0 1.0929999999999982 4477.0 4.4769999999999985 15.0 10.0 36.11404046633609 17824.0 17.824 3152087.0 3152.087 
18.000379011901792 3297.0 3.2969999999999997 15.0 14.0 51.4285161119933 1240.0 1.2400000000000007 4180.0 4.18 15.0 12.0 45.37195241136968 18855.0 18.854999999999997 3483743.0 3483.743 
19.000392550963273 3070.0 3.07 16.0 14.0 51.4285161119933 1388.0 1.3879999999999995 4105.0 4.105 16.0 14.0 51.427566640218615 19900.0 19.9 3815621.0 3815.621 
20.00175900972249 2919.0 2.919 16.0 14.0 51.4285161119933 1531.0 1.5309999999999984 3993.0 3.993 16.0 15.0 54.18557271292492 20942.0 20.941999999999997 4141796.0 4141.796 
21.000624981654767 2927.0 2.9270000000000005 17.0 14.0 51.4285161119933 1660.0 1.6600000000000024 3324.0 3.3240000000000003 17.0 15.0 54.18557271292492 22006.0 22.006 4420036.0 4420.036 
