#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T10:58+0000 #
#####################################################################
# random = 9.0
#
# The columns have the following meaning: 
# time n_procs_run[Sum] n_procs_run[Mean] msg_sent_spawn[Sum] msg_received_spawn[Sum] cumulative_time_spawn[Sum] bandwidth_spawn[Sum] bandwidth_spawn[Mean] n_active_msgs[Sum] n_active_msgs[Mean] msg_sent_nospawn[Sum] msg_received_nospawn[Sum] cumulative_time_nospawn[Sum] n_rounds_nospawn[Sum] n_rounds_nospawn[Mean] bandwidth_nospawn[Sum] bandwidth_nospawn[Mean] 
0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0023379451522396 40.0 0.03999999999999997 1.0 0.0 0.0 0.0 0.0 1.0 9.999999999999992E-4 1.0 0.0 0.0 1122.0 1.122 52.0 0.052000000000000324 
2.0023716136073997 78.0 0.07799999999999994 1.0 0.0 0.0 0.0 0.0 21.0 0.021000000000000053 1.0 0.0 0.0 2121.0 2.121 1944.0 1.944000000000002 
3.000512415656665 261.0 0.2610000000000001 4.0 1.0 0.14447867848034335 2.0 0.0019999999999999983 159.0 0.15900000000000006 4.0 0.0 0.0 3152.0 3.1519999999999997 16184.0 16.184000000000005 
4.001750074382301 536.0 0.5360000000000003 5.0 2.0 0.5235575032032553 32.0 0.03199999999999997 441.0 0.44100000000000017 5.0 0.0 0.0 4182.0 4.182 53088.0 53.088000000000015 
5.000733444889951 841.0 0.8410000000000001 9.0 2.0 0.5235575032032553 78.0 0.07800000000000024 1272.0 1.2720000000000005 9.0 1.0 2.364580918506831 5249.0 5.2490000000000006 165205.0 165.20500000000004 
6.0010977888787655 1371.0 1.3709999999999998 9.0 2.0 0.5235575032032553 150.0 0.1500000000000006 2471.0 2.4709999999999996 9.0 3.0 9.152149502767193 6312.0 6.311999999999999 384113.0 384.113 
7.000397601032477 1608.0 1.6079999999999997 9.0 2.0 0.5235575032032553 233.0 0.23300000000000062 3759.0 3.7589999999999995 9.0 4.0 12.359680398800037 7381.0 7.381 713481.0 713.4810000000001 
8.000492818905236 1791.0 1.7910000000000001 9.0 5.0 15.614611684797667 335.0 0.33500000000000146 4433.0 4.433 9.0 5.0 17.7085746194254 8445.0 8.445 1081576.0 1081.576 
9.000431039025651 1878.0 1.878 9.0 6.0 20.074377882652037 448.0 0.44800000000000223 4861.0 4.861 9.0 6.0 21.316679648381314 9496.0 9.496 1459803.0 1459.803 
10.000089667959486 2063.0 2.063 11.0 6.0 20.074377882652037 578.0 0.5779999999999975 5062.0 5.061999999999999 11.0 6.0 21.316679648381314 10576.0 10.576 1864999.0 1864.9990000000003 
11.00064568525847 2515.0 2.5149999999999997 12.0 7.0 20.84442217540189 726.0 0.7260000000000009 4839.0 4.839 12.0 7.0 27.20638437492912 11644.0 11.644 2240806.0 2240.806 
12.000194627973777 2939.0 2.939 14.0 8.0 28.016005874510405 975.0 0.9750000000000038 4694.0 4.694000000000001 14.0 9.0 40.59211971833331 12718.0 12.718 2605671.0 2605.671 
13.001588408166906 3439.0 3.4390000000000005 15.0 9.0 28.27264014631193 1240.0 1.239999999999998 4565.0 4.5649999999999995 15.0 9.0 40.59211971833331 13773.0 13.773 2963998.0 2963.998 
14.00004698131948 3616.0 3.6160000000000005 15.0 12.0 42.27950087096272 1502.0 1.5019999999999964 4608.0 4.608 15.0 11.0 45.30466967770565 14840.0 14.84 3345769.0 3345.769 
15.00041116526208 3659.0 3.6589999999999994 16.0 12.0 42.27950087096272 1788.0 1.7879999999999943 4566.0 4.566000000000001 16.0 13.0 52.3254197325229 15902.0 15.902 3728743.0 3728.743 
16.001689687699272 3524.0 3.523999999999999 17.0 12.0 42.27950087096272 2059.0 2.0590000000000006 4504.0 4.5040000000000004 17.0 14.0 57.918979021572014 16963.0 16.963 4113200.0 4113.2 
17.000052238021762 3783.0 3.782999999999999 19.0 14.0 48.00307405863186 2294.0 2.293999999999997 4528.0 4.5280000000000005 19.0 15.0 62.6418960476706 18018.0 18.018 4495777.0 4495.777 
18.000489696021713 4108.0 4.1080000000000005 19.0 15.0 49.12344317664296 2557.0 2.556999999999998 4636.0 4.636 19.0 15.0 62.6418960476706 19101.0 19.101 4898428.0 4898.428 
19.000128448988395 4010.0 4.010000000000001 19.0 16.0 53.21204533925116 2783.0 2.782999999999996 4726.0 4.726 19.0 17.0 67.31051233889461 20166.0 20.166 5303919.0 5303.919 
20.00003735380949 3826.0 3.826000000000001 20.0 16.0 53.21204533925116 2974.0 2.974000000000008 4413.0 4.413 20.0 17.0 67.31051233889461 21199.0 21.199 5667972.0 5667.972 
21.000292070479436 3533.0 3.532999999999999 21.0 17.0 54.33421469940923 3165.0 3.164999999999989 3818.0 3.818 21.0 18.0 73.51026971841708 22253.0 22.253 5983070.0 5983.07 
22.000311038501543 3309.0 3.309 22.0 19.0 58.795971714648374 3363.0 3.362999999999997 3280.0 3.28 22.0 20.0 79.64192346650987 23310.0 23.31 6255443.0 6255.443 
23.000439515194245 3432.0 3.431999999999999 23.0 20.0 71.18489008461542 3582.0 3.5820000000000056 2871.0 2.871 23.0 20.0 79.64192346650987 24382.0 24.381999999999998 6492662.0 6492.662 
24.00000092524221 3637.0 3.6369999999999996 24.0 20.0 71.18489008461542 3798.0 3.7979999999999983 2616.0 2.616 24.0 20.0 79.64192346650987 25439.0 25.439 6703377.0 6703.377 
25.000547643920623 3583.0 3.583000000000001 24.0 21.0 91.38052917289313 4012.0 4.012000000000014 2784.0 2.7840000000000007 24.0 21.0 82.55178236027652 26497.0 26.497 6927651.0 6927.651000000001 
26.000594622037255 3522.0 3.5220000000000007 24.0 23.0 98.96642165966858 4246.0 4.246000000000014 3148.0 3.148 24.0 21.0 82.55178236027652 27539.0 27.539 7183879.0 7183.879 
27.0006912681131 3611.0 3.611 25.0 23.0 98.96642165966858 4473.0 4.473000000000008 3253.0 3.253 25.0 21.0 82.55178236027652 28603.0 28.602999999999998 7451725.0 7451.725 
