#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T20:11+0000 #
#####################################################################
# random = 72.0
#
# The columns have the following meaning: 
# time gossip_naive_val[Mean] gossip_replicated_val[Mean] gossip_gc_val[Mean] gossip_opt_val[Mean] gossip_true_val[Mean] gossip_naive_err[Mean] gossip_replicated_err[Mean] gossip_gc_err[Mean] gossip_naive_true_err[Mean] gossip_gc_true_err[Mean] gossip_replicated_true_err[Mean] oracle_true_err[Mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
5.003129772678893 0.001240509700508421 0.001240509700508421 1.080646976396276E-4 0.001240509700508421 1.0 0.0 0.0 1.282670151241182E-6 0.9975205194633003 0.9997838825211663 0.9975205194633003 0.9975205194633003 
10.003129772678893 0.0016196017044453421 0.0016196017044453421 1.1793610891000499E-4 0.0016196017044453421 1.0 0.0 0.0 2.266331853802094E-6 0.9967634197007904 0.9997641530233988 0.9967634197007904 0.9967634197007904 
15.003129772678893 0.0017160039772755678 0.0017160039772755678 2.4664871920452826E-4 0.0017160039772755678 1.0 0.0 0.0 2.346934993371419E-6 0.9965709367150989 0.9995069513273006 0.9965709367150989 0.9965709367150989 
20.003129772678893 0.0020551953077970315 0.0020551953077970315 3.1989571408675614E-4 0.0020614817923615848 1.0 7.90397763607333E-10 7.90397763607333E-10 3.3410222576001767E-6 0.9958938339630371 0.9993606188052839 0.9958938339630371 0.9958812861224572 
25.00024448666576 0.002270215707711073 0.002270215707711073 4.1533869010606963E-4 0.0022739291363193864 1.0 2.75791040580828E-10 2.75791040580828E-10 3.929521025399404E-6 0.9954647227259388 0.999169970288594 0.9954647227259388 0.9954573124810782 
30.003129772678893 0.0026074193999118906 0.0026074193999118906 6.249125596400982E-4 0.0026119754617621796 1.0 4.1515399167320817E-10 4.1515399167320817E-10 4.817457406189303E-6 0.9947919602304995 0.9987514344348563 0.9947919602304995 0.9947828714922885 
35.00312977267889 0.0032678747775452275 0.0032678747775452275 8.317156299857312E-4 0.00327419215278651 1.0 7.981845987833471E-10 7.981845987833471E-10 7.398305664756125E-6 0.9934749302087468 0.998338693105018 0.9934749302087468 0.9934623360286805 
40.00312977267889 0.004394390590175325 0.004394390590175325 0.001039085961145563 0.004518885436942592 1.0 2.724245203841973E-8 2.724245203841973E-8 1.4405560083467508E-5 0.991230532113199 0.9979252086170919 0.991230532113199 0.9909826601636014 
45.00127145924584 0.005572684645435585 0.005572684645435585 0.001510004881927149 0.006109648446327042 1.0 5.089773899242486E-7 5.089773899242486E-7 2.5482079713158445E-5 0.9888856931596726 0.9969864779706585 0.9888856931596726 0.9878182574806336 
50.00099047722442 0.011710439261560174 0.011710439261560174 0.002421693096532653 0.012056161593108367 1.0 5.353542453115845E-7 5.353542453115845E-7 1.0488329104636201E-4 0.9767166716948931 0.9951745387122234 0.9767166716948931 0.9760330278461423 
55.00312977267889 0.022153490303493274 0.022153490303493274 0.004556878299124235 0.023533911013093937 1.0 5.140198060739981E-6 5.140198060739981E-6 3.9900851606973123E-4 0.9561870311623656 0.9909458892870272 0.9561870311623656 0.9534860229413843 
60.00111130148696 0.02677239726756426 0.02677239726756426 0.005634558091891557 0.027510374123743526 1.0 1.7106794227095884E-6 1.7106794227095884E-6 5.486268437390465E-4 0.9471731327899062 0.9888327075777874 0.9471731327899062 0.9457360724369412 
65.0027696302812 0.042353517908329176 0.042353517908329176 0.006278342661399056 0.044371780477502176 1.0 6.799131117536077E-6 6.799131117536077E-6 0.0015471289920584138 0.9170890454886845 0.9875788594985067 0.9170890454886845 0.9132260235756502 
70.00312977267889 0.04719637220036632 0.04719637220036632 0.011826888663473931 0.04616987228881147 1.0 1.086715887410975E-6 1.086715887410975E-6 0.0014733971022956518 0.9078347861619619 0.9767800545465158 0.9078347861619619 0.9097919125295423 
75.00312977267889 0.0472422771569815 0.0472422771569815 0.017063616999284496 0.03375513161235458 1.0 1.8190309494194994E-4 1.8190309494194994E-4 7.522029760619593E-4 0.9077472784370141 0.9666375293425129 0.9077472784370141 0.9336291456854583 
80.00188582878857 0.0472422771569815 0.0472422771569815 0.014934832785774298 0.039391274797131476 1.0 6.610691493393074E-5 6.610691493393074E-5 9.635256236603068E-4 0.9077472784370141 0.9707263034571847 0.9077472784370141 0.9227735916127597 
85.00312977267889 0.05892979280701604 0.05892979280701604 0.014130013134423362 0.06932855572714257 1.0 2.0630608540683667E-4 2.0630608540683667E-4 0.0034056849300580358 0.8857016444871902 0.9722606738051246 0.8857016444871902 0.8661874102553351 
90.00245621834112 0.09680344916097829 0.09680344916097829 0.022084016159195672 0.10346735350160158 1.0 1.585986466463498E-4 1.585986466463498E-4 0.007666080653045579 0.8157857601190457 0.9572655617365949 0.8157857601190457 0.8038940400428161 
95.0017372568322 0.37693555846772125 0.37693555846772125 0.06548959319794595 0.37693555846772125 1.0 0.0 0.0 0.11060283797008437 0.38820929830193046 0.8869139491086029 0.38820929830193046 0.38820929830193046 
100.00312977267889 0.9079852640142044 0.9079852640142044 0.20592838746714867 0.9088483117509876 1.0 1.4897027919329943E-4 1.4897027919329943E-4 0.5916660841446973 0.008614937066332994 0.7281193900200224 0.008614937066332994 0.008308630270645151 
105.00056971746329 0.9088483117509876 0.9088483117509876 0.32850871828186123 0.4992515220386951 1.0 0.18504184666665716 0.18504184666665716 0.218830362938193 0.008308630270645151 0.6176452015262959 0.008308630270645151 0.2680213547046047 
110.00312977267889 0.9088483117509876 0.9088483117509876 0.2569333264200613 0.3682116262984952 1.0 0.2976426418333507 0.2976426418333507 0.16219005278756998 0.008308630270645151 0.6881136955622584 0.008308630270645151 0.4045111653206858 
115.00092407086245 0.9088483117509876 0.9088483117509876 0.22157361146702673 0.10663592226237406 1.0 0.6435539454176508 0.6435539454176508 0.11176939998652541 0.008308630270645151 0.7045756100934902 0.008308630270645151 0.7981086029606188 
120.00244071961897 0.9088483117509876 0.9088483117509876 0.11144828557433624 0.14414097410468302 1.0 0.5847773122500991 0.5847773122500991 0.043410224515805194 0.008308630270645151 0.8318655618412493 0.008308630270645151 0.7324946722064808 
125.00312977267889 0.9088483117509876 0.9088483117509876 0.06961346968444339 0.12284378405091335 1.0 0.6180487434787718 0.6180487434787718 0.013399670679272797 0.008308630270645151 0.875366870280384 0.008308630270645151 0.7696486530918759 
