#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T10:58+0000 #
#####################################################################
# random = 2.0
#
# The columns have the following meaning: 
# time n_procs_run[Sum] n_procs_run[Mean] msg_sent_spawn[Sum] msg_received_spawn[Sum] cumulative_time_spawn[Sum] bandwidth_spawn[Sum] bandwidth_spawn[Mean] n_active_msgs[Sum] n_active_msgs[Mean] msg_sent_nospawn[Sum] msg_received_nospawn[Sum] cumulative_time_nospawn[Sum] n_rounds_nospawn[Sum] n_rounds_nospawn[Mean] bandwidth_nospawn[Sum] bandwidth_nospawn[Mean] 
0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0091505013385833 5.0 0.005000000000000037 1.0 0.0 0.0 0.0 0.0 1.0 9.999999999999992E-4 1.0 0.0 0.0 1132.0 1.1320000000000001 40.0 0.0400000000000005 
2.0015198415137303 39.0 0.039000000000000014 1.0 0.0 0.0 0.0 0.0 31.0 0.03100000000000003 1.0 0.0 0.0 2137.0 2.1369999999999996 2425.0 2.4249999999999954 
3.0007988138650195 66.0 0.06600000000000003 2.0 0.0 0.0 0.0 0.0 157.0 0.15699999999999997 2.0 0.0 0.0 3155.0 3.1550000000000002 16143.0 16.14299999999999 
4.000185791012802 287.0 0.28700000000000003 4.0 0.0 0.0 3.0 0.0030000000000000087 395.0 0.39500000000000024 4.0 0.0 0.0 4180.0 4.18 55128.0 55.128000000000014 
5.000250715596595 578.0 0.5780000000000002 7.0 0.0 0.0 18.0 0.01800000000000005 898.0 0.8980000000000001 7.0 0.0 0.0 5246.0 5.2459999999999996 144490.0 144.49000000000007 
6.000767063323529 873.0 0.8730000000000001 8.0 0.0 0.0 31.0 0.03100000000000004 1891.0 1.8910000000000005 8.0 0.0 0.0 6314.0 6.314 326278.0 326.27799999999985 
7.001019239516531 1228.0 1.2279999999999995 9.0 0.0 0.0 56.0 0.05600000000000012 3365.0 3.3649999999999998 9.0 2.0 7.7983072837616 7362.0 7.361999999999999 636987.0 636.987 
8.000496364325741 1700.0 1.6999999999999997 10.0 0.0 0.0 105.0 0.10499999999999977 5053.0 5.053 10.0 5.0 16.160506980929362 8411.0 8.411 1112802.0 1112.8020000000001 
9.000072160981937 2291.0 2.2910000000000017 11.0 1.0 3.98085352224604 183.0 0.18300000000000013 6350.0 6.35 11.0 7.0 26.805354106082323 9444.0 9.443999999999999 1685532.0 1685.5320000000002 
10.001475257845097 2933.0 2.933000000000003 12.0 3.0 13.621548539337242 348.0 0.34800000000000025 6781.0 6.781000000000001 12.0 8.0 33.28984640309684 10494.0 10.494 2289229.0 2289.2290000000003 
11.000320636180867 3472.0 3.471999999999999 13.0 6.0 22.844432778700952 583.0 0.583000000000001 6550.0 6.55 13.0 11.0 41.92208322337056 11561.0 11.561 2871834.0 2871.8340000000003 
12.000452619688645 3771.0 3.7710000000000026 13.0 7.0 29.249901106461785 851.0 0.8510000000000008 5952.0 5.952000000000001 13.0 11.0 41.92208322337056 12594.0 12.594 3377129.0 3377.1289999999995 
13.001298043786335 4004.0 4.004000000000001 15.0 9.0 35.85013645737449 1143.0 1.1429999999999996 5303.0 5.303 15.0 12.0 45.53269561736334 13650.0 13.65 3843443.0 3843.4430000000007 
14.001541755108741 4290.0 4.290000000000002 16.0 11.0 37.74746537854145 1454.0 1.4540000000000015 4752.0 4.752000000000001 16.0 13.0 48.59549734236296 14683.0 14.683 4254083.0 4254.0830000000005 
