#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T14:04+0000 #
#####################################################################
# random = 78.0
#
# The columns have the following meaning: 
# time n_procs_run[Sum] n_procs_run[Mean] msg_sent_spawn[Sum] msg_received_spawn[Sum] cumulative_time_spawn[Sum] bandwidth_spawn[Sum] bandwidth_spawn[Mean] n_active_msgs[Sum] n_active_msgs[Mean] msg_sent_nospawn[Sum] msg_received_nospawn[Sum] cumulative_time_nospawn[Sum] n_rounds_nospawn[Sum] n_rounds_nospawn[Mean] bandwidth_nospawn[Sum] bandwidth_nospawn[Mean] 
0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.0004895864145276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1130.0 1.1300000000000001 0.0 0.0 
2.001646832217473 90.0 0.09000000000000007 2.0 0.0 0.0 0.0 0.0 2.0 0.0019999999999999983 2.0 0.0 0.0 2111.0 2.1109999999999998 183.0 0.18299999999999808 
3.0007451392715843 176.0 0.17600000000000002 2.0 1.0 1.0174866787545884 2.0 0.0019999999999999983 47.0 0.04699999999999999 2.0 0.0 0.0 3115.0 3.1149999999999998 4218.0 4.217999999999997 
4.000227655598328 212.0 0.21200000000000002 2.0 1.0 1.0174866787545884 2.0 0.0019999999999999983 316.0 0.31600000000000006 2.0 0.0 0.0 4165.0 4.165 31963.0 31.963 
5.000570494963453 279.0 0.2790000000000001 3.0 1.0 1.0174866787545884 4.0 0.003999999999999997 746.0 0.7459999999999999 3.0 1.0 2.3181480956072056 5197.0 5.197 96283.0 96.283 
6.000163383263941 458.0 0.4579999999999999 4.0 1.0 1.0174866787545884 9.0 0.009000000000000062 1274.0 1.2739999999999998 4.0 2.0 6.857350244103019 6230.0 6.2299999999999995 206798.0 206.798 
7.000857741250818 764.0 0.7640000000000001 4.0 2.0 2.858002606177096 56.0 0.056000000000000036 1899.0 1.899 4.0 3.0 8.697866171525526 7267.0 7.267 369339.0 369.33900000000006 
8.00022302812801 792.0 0.792 4.0 2.0 2.858002606177096 157.0 0.15699999999999997 2226.0 2.2260000000000004 4.0 3.0 8.697866171525526 8291.0 8.291 560683.0 560.683 
9.000710628096819 835.0 0.8349999999999997 5.0 2.0 2.858002606177096 287.0 0.2870000000000006 2248.0 2.2479999999999993 5.0 3.0 8.697866171525526 9349.0 9.349 761983.0 761.9829999999998 
10.001203401662847 1039.0 1.039 5.0 3.0 3.2353602950102696 400.0 0.4000000000000011 1974.0 1.9739999999999998 5.0 3.0 8.697866171525526 10393.0 10.393 932858.0 932.8579999999998 
11.001049334263486 1153.0 1.1530000000000005 7.0 3.0 3.2353602950102696 514.0 0.5139999999999993 1695.0 1.6949999999999998 7.0 4.0 10.446910927169334 11423.0 11.422999999999998 1073416.0 1073.416 
12.000438628653807 1613.0 1.6130000000000004 11.0 3.0 3.2353602950102696 664.0 0.6639999999999987 1607.0 1.607 11.0 5.0 17.12137209309271 12449.0 12.449000000000002 1201193.0 1201.193 
13.00229931613804 2355.0 2.3550000000000004 13.0 3.0 3.2353602950102696 914.0 0.9139999999999987 2206.0 2.2060000000000004 13.0 6.0 18.69147921920216 13505.0 13.504999999999999 1389057.0 1389.0569999999998 
14.000533277813867 3121.0 3.120999999999999 15.0 6.0 9.719120490731504 1257.0 1.2569999999999972 3470.0 3.4700000000000006 15.0 6.0 18.69147921920216 14541.0 14.541000000000002 1691695.0 1691.6950000000002 
15.00027378189835 3573.0 3.573 15.0 9.0 29.919745865403172 1650.0 1.6499999999999966 4903.0 4.9030000000000005 15.0 8.0 26.171100723073483 15571.0 15.571000000000002 2132074.0 2132.0739999999996 
16.002990287996795 3613.0 3.6130000000000004 16.0 9.0 29.919745865403172 2040.0 2.039999999999999 5909.0 5.909 16.0 10.0 34.67825641954072 16607.0 16.607 2666458.0 2666.4580000000005 
17.002100180556152 3773.0 3.7729999999999997 16.0 9.0 29.919745865403172 2390.0 2.390000000000006 6528.0 6.5280000000000005 16.0 10.0 34.67825641954072 17643.0 17.643 3232136.0 3232.1360000000004 
18.000282158756807 4069.0 4.068999999999999 20.0 11.0 34.759758587186454 2706.0 2.7060000000000035 6581.0 6.581 20.0 11.0 40.433224709601056 18682.0 18.682 3784612.0 3784.611999999999 
19.000462028103026 4367.0 4.366999999999999 21.0 12.0 35.83355638125558 3075.0 3.0750000000000046 6705.0 6.705 21.0 15.0 57.99563836590395 19710.0 19.709999999999997 4330542.0 4330.5419999999995 
20.001300411492696 4938.0 4.937999999999998 22.0 14.0 43.77489364730718 3524.0 3.523999999999999 6768.0 6.768 22.0 16.0 59.61419193962847 20772.0 20.772000000000002 4895966.0 4895.966 
21.00002756413199 5340.0 5.339999999999997 22.0 15.0 45.74981830437743 4053.0 4.053000000000003 6977.0 6.977 22.0 18.0 70.38813589628046 21821.0 21.821 5471749.0 5471.749000000001 
22.001058143417897 5296.0 5.295999999999997 22.0 17.0 51.15441378231404 4542.0 4.542000000000004 6986.0 6.986 22.0 19.0 72.39240729958695 22852.0 22.851999999999997 6045207.0 6045.2069999999985 
23.00052268023975 5391.0 5.390999999999998 22.0 18.0 62.76353513832517 5035.0 5.034999999999996 6959.0 6.959 22.0 21.0 83.2089768147818 23901.0 23.901000000000003 6631305.0 6631.305 
24.00023794945694 5390.0 5.389999999999999 23.0 20.0 81.4482917052266 5518.0 5.518000000000009 6656.0 6.656000000000001 23.0 22.0 88.54502268277267 24937.0 24.937 7178257.0 7178.257000000001 
25.00014714825127 5263.0 5.262999999999997 24.0 21.0 92.56226002591855 6014.0 6.013999999999993 5738.0 5.738 24.0 23.0 89.46097077714427 25975.0 25.975 7645651.0 7645.651000000002 
26.000220983303944 5231.0 5.2310000000000025 25.0 22.0 102.33202335559325 6483.0 6.482999999999999 4483.0 4.483 25.0 23.0 89.46097077714427 27024.0 27.024 8009789.0 8009.789000000001 
27.001537116456447 5174.0 5.173999999999998 25.0 23.0 117.01718020169706 6950.0 6.950000000000005 3258.0 3.2580000000000005 25.0 23.0 89.46097077714427 28060.0 28.06 8273611.0 8273.610999999997 
28.00044626058707 5169.0 5.169000000000002 26.0 23.0 117.01718020169706 7384.0 7.383999999999989 2394.0 2.394 26.0 23.0 89.46097077714427 29096.0 29.095999999999997 8469550.0 8469.549999999997 
29.00011467566261 5311.0 5.3109999999999955 28.0 24.0 117.34695807818356 7828.0 7.8280000000000145 1969.0 1.9689999999999999 28.0 24.0 90.45088096066081 30135.0 30.134999999999998 8634730.0 8634.730000000001 
30.000390021967014 5455.0 5.455000000000002 29.0 26.0 119.37119699921708 8279.0 8.279000000000003 1777.0 1.777 29.0 26.0 95.48782455350135 31173.0 31.173 8785821.0 8785.821000000002 
31.001077823362472 5187.0 5.187000000000002 29.0 27.0 120.41155678817123 8715.0 8.715000000000002 2121.0 2.1210000000000004 29.0 26.0 95.48782455350135 32227.0 32.227 8971540.0 8971.539999999999 
32.00009249788616 4942.0 4.941999999999998 30.0 28.0 127.14258650859323 9137.0 9.137000000000013 2603.0 2.6029999999999998 30.0 29.0 107.41260034630872 33245.0 33.245 9185107.0 9185.106999999998 
33.000444350449406 4645.0 4.645000000000003 30.0 28.0 127.14258650859323 9539.0 9.53900000000001 2905.0 2.905 30.0 29.0 107.41260034630872 34304.0 34.304 9432628.0 9432.628000000002 
34.000200487763024 4414.0 4.413999999999999 31.0 28.0 127.14258650859323 9883.0 9.88299999999999 2865.0 2.8649999999999998 31.0 29.0 107.41260034630872 35324.0 35.324 9663804.0 9663.803999999998 
35.00103852185729 4244.0 4.244 31.0 29.0 135.8434440139927 10233.0 10.233000000000017 2662.0 2.662 31.0 29.0 107.41260034630872 36374.0 36.374 9880735.0 9880.735 
36.001763924194314 4136.0 4.136 32.0 29.0 135.8434440139927 10539.0 10.53900000000001 2429.0 2.4290000000000003 32.0 29.0 107.41260034630872 37389.0 37.388999999999996 1.0070003E7 10070.003000000002 
37.00082226385261 4389.0 4.389000000000001 34.0 31.0 141.1750853051002 10893.0 10.892999999999981 2223.0 2.2230000000000003 34.0 29.0 107.41260034630872 38422.0 38.422 1.0255409E7 10255.409 
38.002954610344055 4743.0 4.743000000000002 36.0 31.0 141.1750853051002 11278.0 11.277999999999988 2272.0 2.272 36.0 32.0 114.41023142975098 39448.0 39.44799999999999 1.0454618E7 10454.617999999999 
39.000823487887835 5177.0 5.177000000000004 37.0 34.0 150.23565708069296 11734.0 11.733999999999996 2815.0 2.815 37.0 32.0 114.41023142975098 40516.0 40.516000000000005 1.0713927E7 10713.927000000001 
40.00218698949202 5451.0 5.451000000000003 38.0 36.0 155.82245053596117 12185.0 12.185000000000018 3187.0 3.187 38.0 33.0 122.50794387276932 41553.0 41.553 1.0984664E7 10984.663999999997 
41.001114296746245 5617.0 5.616999999999998 38.0 36.0 155.82245053596117 12653.0 12.652999999999988 3248.0 3.2479999999999993 38.0 35.0 129.9945308916302 42588.0 42.588 1.1251723E7 11251.723000000002 
42.0027598672094 5673.0 5.672999999999998 39.0 36.0 155.82245053596117 13145.0 13.14500000000001 3381.0 3.381 39.0 35.0 129.9945308916302 43604.0 43.604000000000006 1.1515817E7 11515.817000000003 
43.000220215215265 5989.0 5.988999999999999 41.0 38.0 160.46815871273117 13646.0 13.64600000000001 3432.0 3.432 41.0 36.0 135.47206039089926 44671.0 44.67100000000001 1.1792821E7 11792.821000000002 
44.00452917101762 6183.0 6.183000000000002 41.0 38.0 160.46815871273117 14123.0 14.122999999999987 3503.0 3.503 41.0 38.0 142.28478593656553 45701.0 45.701 1.2068942E7 12068.942000000003 
45.00002077311555 6010.0 6.010000000000001 42.0 39.0 165.36606404490618 14570.0 14.570000000000004 3628.0 3.628 42.0 38.0 142.28478593656553 46735.0 46.73499999999999 1.2357132E7 12357.132000000001 
46.0001146875427 5818.0 5.818000000000001 42.0 39.0 165.36606404490618 15030.0 15.030000000000015 3864.0 3.8639999999999994 42.0 39.0 148.33739488469843 47799.0 47.799 1.267419E7 12674.189999999999 
47.00221492753312 5468.0 5.467999999999999 42.0 39.0 165.36606404490618 15439.0 15.438999999999993 3955.0 3.9550000000000005 42.0 39.0 148.33739488469843 48844.0 48.844 1.2995121E7 12995.121 
48.00068935493952 5331.0 5.3309999999999995 43.0 40.0 169.9611511301277 15725.0 15.725000000000003 3855.0 3.8549999999999995 43.0 39.0 148.33739488469843 49869.0 49.869 1.3296217E7 13296.216999999997 
49.00169927183911 5071.0 5.0710000000000015 44.0 42.0 180.7562374799802 16002.0 16.002000000000013 3751.0 3.7510000000000003 44.0 39.0 148.33739488469843 50908.0 50.907999999999994 1.3592093E7 13592.093000000003 
50.0000443779017 5120.0 5.12 44.0 43.0 181.47781077191905 16280.0 16.28000000000002 3737.0 3.737 44.0 42.0 167.67465921454436 51944.0 51.943999999999996 1.3886795E7 13886.795000000002 
51.00253198393591 4927.0 4.927 45.0 43.0 181.47781077191905 16556.0 16.555999999999987 3645.0 3.645 45.0 43.0 169.63749814922772 52995.0 52.995 1.4182694E7 14182.693999999998 
52.0020872151305 4957.0 4.956999999999999 45.0 43.0 181.47781077191905 16885.0 16.88500000000001 3481.0 3.4809999999999994 45.0 43.0 169.63749814922772 54020.0 54.019999999999996 1.4462392E7 14462.392000000002 
53.00057946452935 4884.0 4.884 49.0 44.0 181.8680828644975 17255.0 17.254999999999985 3237.0 3.237 49.0 44.0 174.56547993953575 55056.0 55.056000000000004 1.4713909E7 14713.909 
54.00055793324428 5162.0 5.162000000000001 50.0 47.0 187.96815241470333 17662.0 17.66199999999999 3213.0 3.2129999999999996 50.0 45.0 175.8174824802598 56092.0 56.092000000000006 1.4969065E7 14969.064999999999 
55.00011492590393 5471.0 5.470999999999998 54.0 48.0 192.028259396631 18148.0 18.148 3666.0 3.666 54.0 45.0 175.8174824802598 57129.0 57.129000000000005 1.5274118E7 15274.117999999999 
56.00189263521903 6116.0 6.116 54.0 50.0 195.682872229141 18662.0 18.661999999999985 4389.0 4.388999999999999 54.0 48.0 181.34070851182088 58168.0 58.168 1.5652119E7 15652.118999999999 
57.00132097357958 6229.0 6.229 55.0 50.0 195.682872229141 19199.0 19.199 5526.0 5.526 55.0 49.0 185.5008722842669 59250.0 59.25 1.6155225E7 16155.224999999999 
58.00028939278985 6312.0 6.312000000000002 57.0 51.0 198.3144117917046 19702.0 19.702 6103.0 6.103 57.0 51.0 197.59384924754448 60273.0 60.273 1.6664301E7 16664.300999999996 
59.000599667246696 6373.0 6.372999999999999 58.0 52.0 202.907556475223 20216.0 20.216000000000015 6560.0 6.5600000000000005 58.0 53.0 205.79021781478087 61302.0 61.302 1.7206362E7 17206.362000000005 
60.00084160737612 6469.0 6.469000000000003 59.0 55.0 216.45886191146676 20746.0 20.745999999999988 6840.0 6.84 59.0 54.0 209.4977014829995 62350.0 62.35 1.7781091E7 17781.091 
61.00130541016413 6613.0 6.613 60.0 57.0 223.45080794304366 21262.0 21.26200000000003 6708.0 6.708 60.0 55.0 211.56232754489076 63390.0 63.39000000000001 1.8342108E7 18342.107999999997 
62.00077573957603 6693.0 6.693000000000001 60.0 57.0 223.45080794304366 21795.0 21.79499999999999 6162.0 6.162000000000001 60.0 57.0 221.94239231430413 64425.0 64.425 1.8846932E7 18846.932 
63.000133517089054 6655.0 6.654999999999999 60.0 57.0 223.45080794304366 22295.0 22.29499999999999 5488.0 5.488 60.0 57.0 221.94239231430413 65464.0 65.464 1.9286968E7 19286.968000000004 
64.00062718876516 6420.0 6.419999999999998 63.0 58.0 227.08206309394765 22796.0 22.795999999999978 4876.0 4.8759999999999994 63.0 57.0 221.94239231430413 66523.0 66.523 1.9686455E7 19686.454999999998 
65.00000203875314 6283.0 6.2829999999999995 64.0 58.0 227.08206309394765 23261.0 23.261000000000013 4599.0 4.599 64.0 58.0 226.16452541897303 67565.0 67.565 2.0055841E7 20055.841 
