#####################################################################
# Alchemist log file - simulation started at: 2018-04-26T21:20+0000 #
#####################################################################
# random = 85.0
#
# The columns have the following meaning: 
# time gossip_naive_val[Mean] gossip_replicated_val[Mean] gossip_gc_val[Mean] gossip_opt_val[Mean] gossip_true_val[Mean] gossip_naive_err[Mean] gossip_replicated_err[Mean] gossip_gc_err[Mean] gossip_naive_true_err[Mean] gossip_gc_true_err[Mean] gossip_replicated_true_err[Mean] oracle_true_err[Mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
5.002802554049978 0.001791447815155538 0.001791447815155538 2.9892759624588693E-6 0.001804786050130634 1.0 6.976804401995125E-10 6.976804401995125E-10 3.2475089946069424E-6 0.9964203136549634 0.9999940218948749 0.9964203136549634 0.9963936856721974 
10.002273213987761 0.002102175723632738 0.002102175723632738 1.522962125635913E-6 0.002126089410902442 1.0 1.5455795644140703E-9 1.5455795644140703E-9 4.51470673097043E-6 0.9958000686980456 0.9999969543076928 0.9958000686980456 0.9957523421741679 
15.002802554049978 0.0024300267097168067 0.0024300267097168067 1.1120297329295548E-4 0.0024300267097168067 1.0 0.0 0.0 5.6086769497636725E-6 0.9951458516103763 0.9997778381529445 0.9951458516103763 0.9951458516103763 
20.001279696579434 0.002684065484486896 0.002684065484486896 2.599782870508682E-4 0.00273259792410226 1.0 9.236853705956556E-9 9.236853705956556E-9 6.709055792047533E-6 0.9946390732385513 0.9994806886106321 0.9946390732385513 0.9945422781246663 
25.00006579269273 0.002976593049290485 0.002976593049290485 3.571703679705437E-4 0.0030095881055910933 1.0 3.34976535470862E-9 3.34976535470862E-9 7.903992223876392E-6 0.9940556740076002 0.9992866438807151 0.9940556740076002 0.9939898836704748 
30.00280255404998 0.003943793410080259 0.003943793410080259 4.2569094786506617E-4 0.003943793410080259 1.0 0.0 0.0 1.3546384890326755E-5 0.992127966686301 0.9991499686570087 0.992127966686301 0.992127966686301 
35.00280255404998 0.00451628711093357 0.00451628711093357 6.260485487310091E-4 0.0046630481576569 1.0 6.627324564716136E-8 6.627324564716136E-8 1.8546927994039816E-5 0.9909878226274013 0.9987504422373149 0.9909878226274013 0.9906956924372476 
40.00280255404998 0.005322097394071196 0.005322097394071196 8.197097651459458E-4 0.005442677366509189 1.0 5.701776373783187E-8 5.701776373783187E-8 2.4639385898799365E-5 0.9893841299325296 0.9983644380326867 0.9893841299325296 0.9891443104821315 
45.00280255404998 0.006717035403546045 0.006717035403546045 0.0010119734918902109 0.006827960773699041 1.0 3.281183398287782E-8 3.281183398287782E-8 3.8549320280658955E-5 0.9866110686674086 0.9979818064907251 0.9866110686674086 0.9863907149968646 
50.00177757241079 0.00720451130438494 0.00720451130438494 0.0011746704989632783 0.007493442036277001 1.0 2.5459607140097106E-7 2.5459607140097106E-7 4.657981666575293E-5 0.9856428828526681 0.9976584017241689 0.9856428828526681 0.9850694391288682 
55.00280255404998 0.009224248572920549 0.009224248572920549 0.0015102422112075872 0.00931723860408536 1.0 2.134889557532729E-8 2.134889557532729E-8 7.013915213166875E-5 0.9816366041623151 0.996991018353682 0.9816366041623151 0.9814523413713994 
